datetime,open,high,low,close,volume
16-08-2018 00:00,6265.27,6339.16,6205.6,6270.5,9173.920911
16-08-2018 04:00,6270.49,6420.26,6255,6376.19,7981.799545
16-08-2018 08:00,6371.71,6480,6363.01,6434.65,9352.544725
16-08-2018 12:00,6434.82,6476.01,6277,6403.82,11471.02525
16-08-2018 16:00,6403.82,6464,6366.04,6409.31,4361.087193
16-08-2018 20:00,6408.59,6417.03,6228,6311.75,6174.876999
17-08-2018 00:00,6316,6449,6285.4,6413.84,7226.371982
17-08-2018 04:00,6413.84,6525.15,6410.9,6501.38,10499.12631
17-08-2018 08:00,6495.44,6555.03,6384.41,6460.83,10329.49139
17-08-2018 12:00,6463.42,6519.99,6426.2,6473.01,10333.10968
17-08-2018 16:00,6475.99,6562.72,6455,6493.48,10885.56508
17-08-2018 20:00,6493.5,6585,6450.5,6584.49,8577.946359
18-08-2018 00:00,6579.04,6620,6461,6524.99,9185.576782
18-08-2018 04:00,6524.99,6542.33,6444,6463.37,9224.560152
18-08-2018 08:00,6463.37,6533,6460,6502.72,7599.887889
18-08-2018 12:00,6502.71,6515.5,6301,6356.92,11440.88609
18-08-2018 16:00,6356.93,6375.8,6288,6370.19,9116.152032
18-08-2018 20:00,6370.18,6437,6317.61,6387.96,7175.259232
19-08-2018 00:00,6387.96,6389.35,6300,6335,6771.784947
19-08-2018 04:00,6335.78,6395,6322.24,6348.95,6608.529366
19-08-2018 08:00,6347.62,6450.12,6345.1,6429.41,7335.625757
19-08-2018 12:00,6429.41,6469.32,6373,6409.46,7856.904241
19-08-2018 16:00,6409.46,6411,6329,6375.48,7138.012959
19-08-2018 20:00,6375.46,6541,6357.55,6477.53,9479.990724
20-08-2018 00:00,6477.53,6530,6472.73,6484.18,7368.850833
20-08-2018 04:00,6485.55,6495,6420.05,6458,6388.458336
20-08-2018 08:00,6458,6471.39,6378,6444.8,8346.063607
20-08-2018 12:00,6447.62,6476.31,6385.3,6426.37,7849.468355
20-08-2018 16:00,6427.44,6500,6408.13,6449.96,7922.457942
20-08-2018 20:00,6447.11,6470.19,6220,6254.84,11560.25619
21-08-2018 00:00,6251,6341.99,6235.08,6311.96,9470.692516
21-08-2018 04:00,6311.96,6431,6280,6394.99,8561.577281
21-08-2018 08:00,6394.99,6490,6391.27,6431.12,8863.745737
21-08-2018 12:00,6431.13,6446.31,6374.55,6416.75,7487.216396
21-08-2018 16:00,6416.75,6470,6365,6436.29,4219.398075
21-08-2018 20:00,6437.99,6500,6408.57,6480,2967.317403
22-08-2018 00:00,6479.98,6882.54,6436,6726.01,21784.34771
22-08-2018 04:00,6726,6759,6627.01,6653.55,10272.02157
22-08-2018 08:00,6654.34,6707.4,6627.56,6670.01,8007.181554
22-08-2018 12:00,6671.93,6689,6452,6459.36,9575.211023
22-08-2018 16:00,6452.01,6475.95,6384.3,6438.2,11942.20592
22-08-2018 20:00,6438.21,6475.51,6251.2,6360.89,16328.42358
23-08-2018 00:00,6362.57,6444,6342.28,6399,7384.721382
23-08-2018 04:00,6400,6451,6383.23,6437.99,5897.454886
23-08-2018 08:00,6437.99,6449,6389.35,6406.61,5239.529745
23-08-2018 12:00,6406.61,6494.26,6390.02,6435.01,6231.55837
23-08-2018 16:00,6435.01,6488,6360,6417.3,8123.946755
23-08-2018 20:00,6416.9,6576.99,6401,6525.01,7480.955687
24-08-2018 00:00,6525,6538.06,6470,6495,3368.199001
24-08-2018 04:00,6494.38,6555.07,6478.28,6534.65,4117.198143
24-08-2018 08:00,6534.65,6573,6504.86,6531.5,5567.612252
24-08-2018 12:00,6537.04,6559,6440.5,6504.08,8166.632465
24-08-2018 16:00,6504.08,6642,6498.97,6623.56,9164.32479
24-08-2018 20:00,6621.89,6725,6595.77,6681.64,7921.708671
25-08-2018 00:00,6686.98,6789,6678.01,6717.38,5207.31672
25-08-2018 04:00,6719.84,6743.32,6650.61,6672.01,3816.953092
25-08-2018 08:00,6672.01,6725.64,6671.91,6703.46,2433.022435
25-08-2018 12:00,6701.01,6757.31,6663.03,6737.99,3513.208012
25-08-2018 16:00,6737.99,6738.9,6686.56,6711.53,2287.107824
25-08-2018 20:00,6711.53,6770,6688,6733.64,1962.897846
26-08-2018 00:00,6733.64,6775.27,6590,6616.99,5549.181402
26-08-2018 04:00,6616.99,6641.72,6568,6637.04,2867.254458
26-08-2018 08:00,6635.03,6720,6623.64,6698.76,3720.970895
26-08-2018 12:00,6697.01,6743.27,6670.01,6676,3483.997815
26-08-2018 16:00,6676,6708.4,6627.16,6708.4,2750.928291
26-08-2018 20:00,6705.01,6725,6661.01,6700,1734.964347
27-08-2018 00:00,6700,6710.72,6646.5,6670.54,2914.757238
27-08-2018 04:00,6670.53,6737.78,6670.52,6709.43,6879.724629
27-08-2018 08:00,6711.45,6725,6685,6713.01,5200.77123
27-08-2018 12:00,6713.01,6768.28,6680,6747.8,8521.554906
27-08-2018 16:00,6749.99,6751.59,6723,6744.77,5679.652405
27-08-2018 20:00,6743.56,6940.51,6710.2,6908.64,8550.618339
28-08-2018 00:00,6907.26,6943.1,6860,6877.11,8499.93609
28-08-2018 04:00,6877.11,6949.98,6877.11,6928.99,5723.278991
28-08-2018 08:00,6928.98,7050,6905,7030,9202.98968
28-08-2018 12:00,7030,7091,7002.36,7049.79,9524.230772
28-08-2018 16:00,7049.8,7120,6966,7088.97,8685.169128
28-08-2018 20:00,7088.98,7135,7025,7076.11,6717.312502
29-08-2018 00:00,7077,7089.99,7006.05,7045,5908.562985
29-08-2018 04:00,7043.29,7078.64,7031.27,7060.92,5135.734238
29-08-2018 08:00,7061.02,7133.81,7040,7090,6858.512552
29-08-2018 12:00,7090,7118.72,6912.34,6977.97,10908.48121
29-08-2018 16:00,6975.05,7027.99,6922.09,6999.99,9128.291233
29-08-2018 20:00,6999.99,7070,6989.6,7031.22,5312.905175
30-08-2018 00:00,7033.21,7063.63,6956.24,7022.18,4991.450243
30-08-2018 04:00,7022.18,7024,6930,6972.12,6210.960794
30-08-2018 08:00,6972.16,6985.08,6839.5,6870.14,9249.441806
30-08-2018 12:00,6873.99,6905.47,6811,6863.69,9157.500316
30-08-2018 16:00,6862.47,6877,6784.81,6809.98,7118.183844
30-08-2018 20:00,6809.98,6998.15,6800,6984.84,7989.237617
31-08-2018 00:00,6984.84,6986.85,6922.67,6973,5167.881261
31-08-2018 04:00,6973,7023,6955.44,6965.58,6158.484604
31-08-2018 08:00,6965.58,6990.68,6934.09,6967.4,6388.271856
31-08-2018 12:00,6967.68,6997.92,6888,6960,8264.463338
31-08-2018 16:00,6959.52,7089,6951.37,7047.48,8537.221812
31-08-2018 20:00,7045.68,7065.75,6992.02,7011.21,5951.077767
01-09-2018 00:00,7011.21,7071.75,7008.74,7066.92,5064.666694
01-09-2018 04:00,7067.17,7079,7027.37,7046.99,4636.919611
01-09-2018 08:00,7046.98,7113.62,7046.57,7069.01,5469.748952
01-09-2018 12:00,7069.34,7225,7031,7166.53,9849.87572
01-09-2018 16:00,7167.02,7275,7166.52,7247.56,8393.752301
01-09-2018 20:00,7250.82,7258.18,7165,7200.01,6908.450815
02-09-2018 00:00,7201.57,7210,7127,7192.26,5780.129003
02-09-2018 04:00,7192.46,7247.95,7189.13,7233.66,5552.52782
02-09-2018 08:00,7233.66,7345.45,7214.41,7232,10501.71101
02-09-2018 12:00,7230.75,7271.14,7174.47,7214.24,6255.112741
02-09-2018 16:00,7214.24,7333.33,7189.29,7310.26,7257.014471
02-09-2018 20:00,7310.36,7313.23,7263,7302.01,4468.345304
03-09-2018 00:00,7302,7325,7246.02,7263.02,4744.606238
03-09-2018 04:00,7263.48,7264.04,7191.63,7253.01,5075.189821
03-09-2018 08:00,7253.01,7275,7213.53,7226.6,5526.511972
03-09-2018 12:00,7226.6,7308,7225,7288.02,5919.825057
03-09-2018 16:00,7288.14,7338.28,7254,7316.19,5921.048746
03-09-2018 20:00,7316.95,7337.54,7225.89,7263.02,5208.836537
04-09-2018 00:00,7263,7297.09,7252.35,7272.05,4077.592518
04-09-2018 04:00,7272.19,7323.18,7227.17,7323.18,5625.577454
04-09-2018 08:00,7323.18,7349,7290.29,7345,5760.32974
04-09-2018 12:00,7344.17,7410,7335,7377.89,8627.29536
04-09-2018 16:00,7377.88,7409.9,7336,7356,6779.631229
04-09-2018 20:00,7355.94,7380,7341,7359.06,4430.214217
05-09-2018 00:00,7359.05,7394.98,7355,7379.33,5299.450577
05-09-2018 04:00,7379.17,7397.3,7359,7367.16,5140.415278
05-09-2018 08:00,7367.83,7393.59,6909,6991.9,17571.29601
05-09-2018 12:00,6991.02,7050,6934.29,6990.02,11652.25496
05-09-2018 16:00,6990.5,7000,6851,6912.76,12861.54619
05-09-2018 20:00,6912.76,6995,6682,6700,11190.29325
06-09-2018 00:00,6697.27,6725,6313.23,6444.58,20865.11615
06-09-2018 04:00,6444.6,6476.46,6352.74,6405.88,8782.424819
06-09-2018 08:00,6405.88,6450,6265,6408.65,8950.617553
06-09-2018 12:00,6409.41,6533,6383,6422.51,9826.786109
06-09-2018 16:00,6423.26,6483,6359,6474.88,6355.344883
06-09-2018 20:00,6470.68,6544,6428.03,6516.01,5864.17471
07-09-2018 00:00,6516.84,6544,6465,6492.27,6802.07324
07-09-2018 04:00,6494,6536,6453.41,6486.45,5749.302714
07-09-2018 08:00,6487.2,6489.23,6320,6367,7686.513323
07-09-2018 12:00,6367,6480,6350,6375.69,8000.14945
07-09-2018 16:00,6373.69,6477,6360,6418.99,6621.653571
07-09-2018 20:00,6419,6460,6380.01,6395.54,4046.595752
08-09-2018 00:00,6395.54,6459,6390.73,6428.75,4159.155678
08-09-2018 04:00,6428.75,6468,6412,6449.02,3940.782437
08-09-2018 08:00,6449.97,6478,6418.03,6429.01,5038.111959
08-09-2018 12:00,6429.01,6432.96,6355.55,6429.4,5785.602509
08-09-2018 16:00,6429.4,6434.11,6125,6176.04,12405.99646
08-09-2018 20:00,6176.05,6206.88,6111,6185.05,6885.383132
09-09-2018 00:00,6185.06,6206,6141.53,6171.92,4960.914714
09-09-2018 04:00,6171.92,6199.05,6164.23,6187.83,5028.386236
09-09-2018 08:00,6186.86,6441,6181.55,6377.77,9024.391738
09-09-2018 12:00,6377.77,6436,6352.74,6369.05,6584.359048
09-09-2018 16:00,6369.05,6396.28,6360.33,6384.19,4928.487968
09-09-2018 20:00,6384.19,6400,6211,6250.81,6527.384116
10-09-2018 00:00,6252.26,6373.98,6246.39,6312.97,5633.465027
10-09-2018 04:00,6314.01,6346.81,6259,6326.25,4694.229662
10-09-2018 08:00,6326.27,6342.08,6245,6313,5248.058099
10-09-2018 12:00,6313,6346.99,6271.84,6295.74,5578.241611
10-09-2018 16:00,6297,6305,6221,6296.73,6465.501249
10-09-2018 20:00,6294.65,6321.8,6267.46,6312,4819.960784
11-09-2018 00:00,6311.99,6404,6289,6355,5421.174078
11-09-2018 04:00,6355,6366.66,6300,6310.19,5169.094568
11-09-2018 08:00,6310.19,6361.29,6250,6283.75,4728.862298
11-09-2018 12:00,6280.77,6303.29,6169.68,6250.63,7323.665978
11-09-2018 16:00,6250.6,6288,6186.7,6268,5371.267978
11-09-2018 20:00,6269.23,6323.41,6242.09,6294.91,5090.82369
12-09-2018 00:00,6293,6300.59,6218,6260.97,4591.478107
12-09-2018 04:00,6261.95,6305.05,6230.27,6244.94,4796.735866
12-09-2018 08:00,6245,6278.22,6192.37,6243.74,5302.765009
12-09-2018 12:00,6243.76,6299,6243.76,6269.39,5099.082289
12-09-2018 16:00,6269.39,6360,6261.6,6312.77,6434.288711
12-09-2018 20:00,6313.86,6353.48,6297,6338.62,5209.295957
13-09-2018 00:00,6338.62,6439,6337.4,6388,6878.514805
13-09-2018 04:00,6388.02,6414.88,6368.46,6385.01,4455.437054
13-09-2018 08:00,6385.01,6488.48,6383.12,6468,6983.579959
13-09-2018 12:00,6467.5,6535,6436.55,6480,8347.272176
13-09-2018 16:00,6480,6528.96,6418,6447.76,7813.898035
13-09-2018 20:00,6449.93,6519,6411.02,6487.38,5986.361078
14-09-2018 00:00,6487.39,6584.99,6454.68,6542.37,6180.388741
14-09-2018 04:00,6545.79,6583.89,6535.21,6543.84,5078.337067
14-09-2018 08:00,6543.86,6549.97,6385.62,6459.28,8521.23319
14-09-2018 12:00,6458.52,6485.49,6426.01,6480,5843.082581
14-09-2018 16:00,6479.99,6538.93,6452.54,6531,6449.209574
14-09-2018 20:00,6531,6545.63,6449.38,6476.63,5101.088124
15-09-2018 00:00,6476.63,6527.79,6473.3,6496.85,3524.01838
15-09-2018 04:00,6496.26,6521,6466.13,6498.01,4020.745785
15-09-2018 08:00,6498.01,6559.35,6495.11,6523.51,4578.929116
15-09-2018 12:00,6524.26,6565.45,6513.04,6542.22,5705.164155
15-09-2018 16:00,6542.18,6558,6501.99,6530,3850.814373
15-09-2018 20:00,6530,6537.98,6470.42,6514.96,3563.984803
16-09-2018 00:00,6514.96,6524.62,6469.23,6478.33,4685.252803
16-09-2018 04:00,6478.38,6486.21,6370,6447.82,6455.640537
16-09-2018 08:00,6447.82,6520,6443.58,6499.35,4188.723896
16-09-2018 12:00,6497.74,6511,6456.01,6482,3756.337963
16-09-2018 16:00,6482,6516,6409.74,6505.75,4850.648671
16-09-2018 20:00,6505.73,6517,6477.22,6505,3631.529027
17-09-2018 00:00,6500.08,6533.84,6500,6517.16,3138.571759
17-09-2018 04:00,6517.17,6521,6460,6480.01,2557.206643
17-09-2018 08:00,6480.03,6510,6417.51,6475.94,5080.76435
17-09-2018 12:00,6473.05,6475.94,6225,6265.06,12024.94832
17-09-2018 16:00,6262.1,6320,6243.08,6270,7156.58247
17-09-2018 20:00,6269.99,6279.48,6201,6248.69,6029.181199
18-09-2018 00:00,6248.69,6266.18,6224.98,6238.74,4341.963671
18-09-2018 04:00,6237.55,6294.08,6232.17,6290.15,4899.858347
18-09-2018 08:00,6292.94,6296.81,6234.44,6287.65,4339.905628
18-09-2018 12:00,6287.65,6390,6267,6360.01,8145.794781
18-09-2018 16:00,6360.01,6371.74,6285.51,6302,6124.807803
18-09-2018 20:00,6301.9,6368.99,6280,6336.45,4768.53644
19-09-2018 00:00,6336.39,6369,6305,6364.1,4540.01336
19-09-2018 04:00,6362.58,6369.04,6327,6356.95,3411.337152
19-09-2018 08:00,6356.94,6366.99,6257.29,6286.42,5727.219766
19-09-2018 12:00,6286.42,6348.48,6252.17,6327.95,4529.425402
19-09-2018 16:00,6330.67,6517.7,6123,6410.2,14980.65634
19-09-2018 20:00,6412.14,6465.38,6366,6391.89,5855.428067
20-09-2018 00:00,6392,6427.96,6374.99,6397.29,5128.943936
20-09-2018 04:00,6397.29,6413.81,6382.54,6411,1787.02859
20-09-2018 08:00,6411,6440,6375.61,6427.88,2080.999734
20-09-2018 12:00,6425.03,6449,6394,6417.92,3500.625798
20-09-2018 16:00,6417.77,6436.93,6390,6420.01,2668.268761
20-09-2018 20:00,6421.99,6540,6325,6492,10023.15791
21-09-2018 00:00,6492,6579,6491,6554.7,6052.322172
21-09-2018 04:00,6554.67,6678.23,6522.11,6647.91,7537.449784
21-09-2018 08:00,6647.91,6770,6647.91,6742.23,10700.42824
21-09-2018 12:00,6742.23,6779.01,6666,6681.65,10890.66581
21-09-2018 16:00,6683.81,6784.86,6681.67,6749.13,9467.00301
21-09-2018 20:00,6749.14,6780,6682.94,6759.02,7131.474447
22-09-2018 00:00,6759.01,6839.03,6715.01,6738.15,6895.450587
22-09-2018 04:00,6738.27,6769.54,6700,6718.57,5468.972429
22-09-2018 08:00,6719.31,6728,6627,6666.78,7724.031529
22-09-2018 12:00,6664.13,6714.65,6648.23,6685.21,4672.190875
22-09-2018 16:00,6687.47,6760,6640,6725.54,2909.621333
22-09-2018 20:00,6727.76,6742.55,6686.74,6723.05,1679.423914
23-09-2018 00:00,6723.05,6740,6683,6711.6,3973.418569
23-09-2018 04:00,6711.6,6745.55,6702.8,6721.4,3883.431342
23-09-2018 08:00,6721.87,6788.23,6720,6747.24,6749.120276
23-09-2018 12:00,6747.27,6755.48,6661.75,6685.94,6700.590231
23-09-2018 16:00,6685.93,6710,6669.86,6693.3,5375.39736
23-09-2018 20:00,6693.3,6725,6670,6708,3604.271995
24-09-2018 00:00,6706.81,6730,6682.27,6719.66,4598.742328
24-09-2018 04:00,6719.68,6722.01,6609,6677.92,5783.138321
24-09-2018 08:00,6677.9,6677.9,6563.14,6576.98,7991.650329
24-09-2018 12:00,6577.05,6642.99,6573,6605.02,6342.903933
24-09-2018 16:00,6609.94,6666,6595,6619.9,5643.921194
24-09-2018 20:00,6619.9,6645.98,6557,6581.39,4945.383805
25-09-2018 00:00,6581.42,6584.01,6403,6468.18,10073.06252
25-09-2018 04:00,6467.05,6484.68,6367,6382.89,6554.802997
25-09-2018 08:00,6379.99,6435.14,6371,6407.99,5861.132776
25-09-2018 12:00,6409.98,6456.9,6356,6403,5666.100069
25-09-2018 16:00,6403,6430,6325.02,6363.92,6063.419166
25-09-2018 20:00,6362.91,6448,6361.89,6447.54,6082.511928
26-09-2018 00:00,6445.11,6447.5,6379.7,6390.5,4935.158065
26-09-2018 04:00,6390.5,6476.87,6385,6455.83,4695.861922
26-09-2018 08:00,6455.88,6532.57,6429,6528.58,5290.23346
26-09-2018 12:00,6528.64,6557.81,6455.22,6544.51,7060.15275
26-09-2018 16:00,6542.55,6557.99,6485.48,6492.11,6268.033565
26-09-2018 20:00,6490.43,6515,6430,6465.12,5235.102308
27-09-2018 00:00,6467.84,6530,6465,6508.47,4690.137221
27-09-2018 04:00,6510.99,6518.4,6450,6461.17,2734.579419
27-09-2018 08:00,6460.01,6513.63,6434,6489.87,5327.74864
27-09-2018 12:00,6488.93,6540,6483.57,6498.97,5962.416771
27-09-2018 16:00,6498.97,6684,6487.65,6669.36,6302.689258
27-09-2018 20:00,6669.36,6750,6663.3,6689.13,8069.856988
28-09-2018 00:00,6689.12,6736.4,6680,6702.26,6762.337978
28-09-2018 04:00,6702.26,6814.8,6687,6788.99,7688.337684
28-09-2018 08:00,6786.71,6787.73,6580,6657.73,9319.533247
28-09-2018 12:00,6657.73,6695.86,6582,6672.99,7094.556503
28-09-2018 16:00,6673,6700,6540.88,6684,7018.970696
28-09-2018 20:00,6683.99,6686.51,6614.13,6634.58,4515.712415
29-09-2018 00:00,6634.58,6634.58,6490,6500.89,6761.516109
29-09-2018 04:00,6503.82,6557,6464.57,6545.81,5239.831101
29-09-2018 08:00,6549.04,6620,6530.74,6584.96,5656.869506
29-09-2018 12:00,6584.96,6609.92,6541.14,6589.01,4815.643575
29-09-2018 16:00,6589.01,6607.03,6550.83,6588.59,3816.049977
29-09-2018 20:00,6588.64,6636,6577.55,6596.38,3966.049432
30-09-2018 00:00,6597.66,6607.43,6557.7,6580,3468.865016
30-09-2018 04:00,6576.34,6602.44,6542.48,6577.75,3380.664443
30-09-2018 08:00,6577.77,6662,6575.32,6627.93,5683.885909
30-09-2018 12:00,6634.4,6660.54,6585.94,6607.29,5116.055447
30-09-2018 16:00,6605.16,6640.32,6592,6603.95,4921.147198
30-09-2018 20:00,6604.01,6650,6533,6626.57,5194.106506
01-10-2018 00:00,6626.57,6667.09,6620.77,6644.61,2972.881363
01-10-2018 04:00,6644.6,6661.58,6604.1,6604.81,1941.423158
01-10-2018 08:00,6604.81,6636.26,6558.09,6595,3573.645428
01-10-2018 12:00,6595,6616.03,6510,6569.92,3556.4653
01-10-2018 16:00,6567.54,6610.16,6541,6587.91,4493.511107
01-10-2018 20:00,6587.91,6630,6575,6611.61,4083.580538
02-10-2018 00:00,6610,6640,6584.17,6606.02,4039.847458
02-10-2018 04:00,6605.99,6623.33,6591.27,6606.86,3501.573171
02-10-2018 08:00,6604.13,6616.5,6560,6572.01,4326.894551
02-10-2018 12:00,6572.48,6600,6532,6555.8,5844.428236
02-10-2018 16:00,6560.8,6585.36,6494,6564.11,7548.658414
02-10-2018 20:00,6562.69,6586,6510.08,6525.79,2984.408258
03-10-2018 00:00,6525.79,6549,6430,6462.09,5317.996922
03-10-2018 04:00,6464,6486.42,6441.86,6460.28,4402.324657
03-10-2018 08:00,6460.29,6510.4,6451.81,6496.13,5082.907415
03-10-2018 12:00,6496.12,6545.01,6463.49,6512.47,5401.069556
03-10-2018 16:00,6514.24,6530,6455.99,6478.89,4142.686047
03-10-2018 20:00,6475.2,6538.88,6450.73,6510,4104.984541
04-10-2018 00:00,6510.01,6643.46,6505.09,6598.51,6311.343698
04-10-2018 04:00,6598.5,6618.25,6564.3,6574.45,2368.225985
04-10-2018 08:00,6574.45,6627.83,6569.32,6570.81,1911.371317
04-10-2018 12:00,6570,6600,6564.73,6597.77,2172.870585
04-10-2018 16:00,6598,6621.49,6583.99,6611.09,4290.087455
04-10-2018 20:00,6612.05,6617.13,6557,6593.79,3020.401778
05-10-2018 00:00,6591.69,6632.98,6543.08,6579,2300.298813
05-10-2018 04:00,6578.96,6610,6570.01,6578.76,1420.783607
05-10-2018 08:00,6577.12,6600,6567.21,6590,1352.99411
05-10-2018 12:00,6589.6,6607.51,6581.33,6598.51,2251.401399
05-10-2018 16:00,6598.48,6614.98,6575,6595.5,4193.038326
05-10-2018 20:00,6595.42,6697,6588.08,6635.65,4578.036137
06-10-2018 00:00,6635.65,6651,6584.22,6608.91,3689.753936
06-10-2018 04:00,6608.91,6627,6605.09,6620.35,571.957587
06-10-2018 08:00,6619.43,6634.15,6570,6587.16,1422.636562
06-10-2018 12:00,6588.86,6600,6566.77,6596.08,1365.795874
06-10-2018 16:00,6597.5,6607,6585,6593.34,1208.901136
06-10-2018 20:00,6593.34,6606,6582.63,6594.27,2680.460296
07-10-2018 00:00,6596.44,6605,6589.14,6604.07,3516.929351
07-10-2018 04:00,6604.98,6609.83,6566.01,6570.93,2580.521658
07-10-2018 08:00,6569.46,6571.99,6525,6556,5299.941343
07-10-2018 12:00,6555.9,6586.89,6545.75,6582.07,3316.597467
07-10-2018 16:00,6582.07,6599,6572.7,6584,1017.230636
07-10-2018 20:00,6583.65,6640,6579.01,6615.26,1675.611307
08-10-2018 00:00,6615.26,6628.63,6600.66,6605.26,2697.67783
08-10-2018 04:00,6605.26,6613,6587,6596.03,3279.940515
08-10-2018 08:00,6596.52,6666.66,6592.41,6647.78,4325.46857
08-10-2018 12:00,6647.78,6715.6,6645,6674.56,7687.72963
08-10-2018 16:00,6676.51,6705,6657.98,6695.33,3821.055086
08-10-2018 20:00,6695.32,6703,6664.22,6673.01,1311.54791
09-10-2018 00:00,6673.01,6685.38,6646,6661.17,1271.847186
09-10-2018 04:00,6661.17,6683,6656.85,6672.25,1122.547355
09-10-2018 08:00,6669.42,6675.29,6630.89,6642.02,1886.868096
09-10-2018 12:00,6644.67,6645,6607,6641.56,2864.95731
09-10-2018 16:00,6643.78,6674.94,6625,6656.49,4349.223086
09-10-2018 20:00,6658.24,6670.5,6643.86,6656.61,3859.336436
10-10-2018 00:00,6656.67,6659.95,6595,6616.06,3509.708567
10-10-2018 04:00,6612.2,6625.98,6530,6576.98,4001.20336
10-10-2018 08:00,6576.88,6605,6565.68,6592,2342.878318
10-10-2018 12:00,6590.06,6615,6585.96,6588.99,2085.392351
10-10-2018 16:00,6588.98,6646.2,6582,6635.96,2136.109375
10-10-2018 20:00,6638.56,6644.99,6605.61,6631,1315.369473
11-10-2018 00:00,6630.21,6633.92,6256.55,6340.52,16911.76974
11-10-2018 04:00,6340.52,6370.52,6258.96,6300.86,7161.020993
11-10-2018 08:00,6298.77,6325.99,6271.84,6281.61,5830.397867
11-10-2018 12:00,6278.7,6335.31,6219.17,6294.09,7734.459582
11-10-2018 16:00,6294.03,6335.33,6289.85,6298.12,4925.561004
11-10-2018 20:00,6302.61,6312.65,6205,6252.68,6149.191146
12-10-2018 00:00,6252.71,6314.99,6209,6308.11,5494.549686
12-10-2018 04:00,6310.65,6360,6300.02,6332.61,5558.64726
12-10-2018 08:00,6332.61,6340.99,6295.4,6309.49,4575.236428
12-10-2018 12:00,6309.49,6355,6305.61,6341.69,4860.081918
12-10-2018 16:00,6341.68,6344.51,6300,6320.52,4378.130556
12-10-2018 20:00,6320.04,6328.7,6278,6298.01,4137.425571
13-10-2018 00:00,6298,6329.99,6285.07,6296.01,3414.61597
13-10-2018 04:00,6297.69,6330.57,6294.47,6318.47,3371.586674
13-10-2018 08:00,6320,6338.99,6306.83,6327.25,3769.450061
13-10-2018 12:00,6326.61,6345,6304,6329.26,4628.19406
13-10-2018 16:00,6329.26,6342.42,6301.05,6326.01,3271.988377
13-10-2018 20:00,6326.21,6338.07,6314.23,6332.93,642.234883
14-10-2018 00:00,6332.92,6383.97,6320,6363.11,2904.08863
14-10-2018 04:00,6363.24,6416,6363.18,6379.95,4041.80209
14-10-2018 08:00,6379.95,6388,6345,6361.01,2382.104424
14-10-2018 12:00,6361.07,6386.3,6359.86,6380.77,1587.684034
14-10-2018 16:00,6380.76,6410.8,6375.73,6404.33,1858.013875
14-10-2018 20:00,6404.33,6408.78,6308,6339.34,2853.718261
15-10-2018 00:00,6339.34,6384.64,6300,6380,2579.90324
15-10-2018 04:00,6380.97,7680,6374.39,6860.25,40314.79962
15-10-2018 08:00,6860.25,7091.41,6722,6982.28,20356.63468
15-10-2018 12:00,6982.28,6999,6844.52,6907.01,11393.75206
15-10-2018 16:00,6906.03,6958.94,6737.23,6741,8866.497752
15-10-2018 20:00,6741,6783.38,6650,6752.5,7236.443891
16-10-2018 00:00,6752.5,6757.02,6690.35,6730.96,2818.643235
16-10-2018 04:00,6730.97,6900,6721,6824.71,4911.108379
16-10-2018 08:00,6823.32,6829.9,6732.22,6797.9,4906.903775
16-10-2018 12:00,6796.38,6799.97,6712.64,6719.76,5864.875259
16-10-2018 16:00,6719.76,6740.16,6670,6729.01,4961.007786
16-10-2018 20:00,6729.24,6785.02,6701.05,6759.27,4095.41933
17-10-2018 00:00,6762.76,6781.91,6733.67,6774,4694.504218
17-10-2018 04:00,6774.01,6811.12,6742.4,6750.01,5670.562305
17-10-2018 08:00,6751,6780.06,6676.01,6726.13,5837.923099
17-10-2018 12:00,6728.56,6761.04,6700.01,6748.02,5317.295969
17-10-2018 16:00,6746.89,6756,6715,6716.96,3508.489549
17-10-2018 20:00,6717.01,6754.53,6710,6740.89,1612.656239
18-10-2018 00:00,6739.01,6796,6724,6761.26,1880.743286
18-10-2018 04:00,6760.4,6766.32,6717.48,6732.65,4442.409613
18-10-2018 08:00,6734.85,6736.29,6701.13,6715.86,3704.672644
18-10-2018 12:00,6715.86,6725,6672.8,6704.9,3868.920098
18-10-2018 16:00,6704.9,6716,6611.93,6636.03,3858.809626
18-10-2018 20:00,6639.11,6644.86,6567,6618.96,2360.966674
19-10-2018 00:00,6618.96,6648.14,6595.14,6613,4062.859004
19-10-2018 04:00,6613.08,6638.11,6583,6588.01,935.84567
19-10-2018 08:00,6588,6617.48,6581,6586.65,3139.555611
19-10-2018 12:00,6586.63,6589.7,6551.02,6572.35,4342.980892
19-10-2018 16:00,6572.12,6596.11,6551.01,6555.38,4455.153877
19-10-2018 20:00,6555.38,6560,6523,6528.88,3836.205716
20-10-2018 00:00,6528.88,6557.23,6505.55,6543.05,5003.402187
20-10-2018 04:00,6542.09,6605,6538.37,6576.43,4070.486881
20-10-2018 08:00,6576,6601.18,6566,6597.78,4183.630918
20-10-2018 12:00,6597.2,6617.65,6570,6573.13,3441.760891
20-10-2018 16:00,6573.63,6586,6562.04,6582.16,2021.333724
20-10-2018 20:00,6582.16,6599.27,6571.34,6588.4,520.107646
21-10-2018 00:00,6585.72,6663.9,6581.69,6616.62,1057.032555
21-10-2018 04:00,6616.63,6629,6604.07,6620.52,600.976849
21-10-2018 08:00,6620,6640,6613.87,6618.43,792.01671
21-10-2018 12:00,6618.51,6658.05,6616,6645,1459.377204
